master_id,project_name,query,priority,latest_report_date,sample_excerpt
BDS-MASTER-0172,du lịch tại Mũi Né,". Cụm dự án cách khá xa và nằm tách biệt khỏi các trung tâm phát triển du lịch và sân bay TP. Phan Thiết. . Khu vực xung quanh cụm dự án hiện, du lịch tại Mũi Né",7,2022-07-19,"[2022-07-19] Thao L - INVT 7/19/2022 5:45 PM K.ĐT báo cáo anh Tuan Tran-CEO về 02 dự án du lịch tại Mũi Né như sau: - Cụm 02 dự án được kết nối bằng 02 đường chính: Đường ven biển Huỳnh Thúc Kháng – Hồ Xuân Hương hoặc Đường Võ Nguyên Giáp – Nguyễn Hữu Thọ. - Cách các trung tâm tiêu biểu: SB. Phan Thiết: 17km -25p; Trung tâm TP. Phan Thiết: 26km – 35p; Nằm trong cụm dân cư làng chài ven biển hiện hữu. Dự án The Salling Bay với giá chào chuyển nhượng là 520tỷ ~ 11tr/m2 (bao gồm CTXD), tạm uớc tính"
BDS-MASTER-0115,khu dân cư cao tầng Ngọc Hồi với tổng diện tích đất thực hiện dự án là 24,"dự án: - Dự án nằm tại đường Ngọc Hồi nối quốc lộ 1A hướng chính của cửa ngõ phía Nam Thủ Đô gần mạng lưới giao thông thuận tiện như tuyến đường trên cao vành đai 3, tuyến cao tốc Hà Nội - Ninh Bình. Dự án có bán kính cá, khu dân cư cao tầng Ngọc Hồi với tổng diện tích đất thực hiện dự án là 24",7,2022-08-26,"[2022-08-26] Quy Vo-PTDT 8/26/2022 2:20 PM KĐT gửi Mr.Tuấn Tuan Tran-CEO Báo cáo Dự án khu dân cư cao tầng Ngọc Hồi với tổng diện tích đất thực hiện dự án là 24,282 m2 (giá chào bán khoảng 1,500 tỷ tương đương 61.7 tr/m2) tại 486 Ngọc Hồi, Thị Trấn Văn Điển, Huyện Thanh Trì, Tp.Hà Nội: 1. Vị trí dự án: - Dự án nằm tại đường Ngọc Hồi nối quốc lộ 1A hướng chính của cửa ngõ phía Nam Thủ Đô gần mạng lưới giao thông thuận tiện như tuyến đường trên cao vành đai 3, tuyến cao tốc Hà Nội - Ninh Bình. Dự "
BDS-MASTER-0067,the Bale tại Phan Thiết,"và hiện trạng: Dự án nằm tại hẻm của đường Nguyễn Đình Chiểu (đường ven biển), cách bãi biển khoảng 500m Pháp lý đất: Dự án có tổng quy mô 13ha hiện có 2 sổ đất TMDV có quy mô 11.3ha, đất TMDV đóng tiền thuê đất hàng năm, the Bale tại Phan Thiết",7,2022-10-11,"[2022-10-11] Trieu Nguyen-PTDT 10/11/2022 6:26 PM KĐT gửi anh Tuan Tran-CEO báo cáo dự án the Bale tại Phan Thiết, Bình Thuận có giá chào 390.48 tỷ đồng (3tr/m2 đất) cam kết hoàn thành đường kết nối, đền bù, và đóng tiền thuê đất 1 lần (BeeG trả tiền thuê đất) cụ thể: Vị trí và hiện trạng: Dự án nằm tại hẻm của đường Nguyễn Đình Chiểu (đường ven biển), cách bãi biển khoảng 500m Pháp lý đất: Dự án có tổng quy mô 13ha hiện có 2 sổ đất TMDV có quy mô 11.3ha, đất TMDV đóng tiền thuê đất hàng năm đến"
BDS-MASTER-0079,theo Quyết định 425 của Bộ Xây dựng áp dụng cho năm 2026,"1 theo bảng giá đất là 6,5 tr/m2), phòng tính bài toán ngược với LNTT/TMĐT đạt 20% thì đơn giá đất bao gồm tiền sử dụng đất khoảng 3,3 tr/m2 (tính bình quân cho nhiều vị trí phân khu bên trong khu đất); Suất vốn xây dựng, theo Quyết định 425 của Bộ Xây dựng áp dụng cho năm 2026, Nhơn Trạch",7,2025-09-11,"[] Phòng ĐT báo cáo Sếp Admin 01 về sơ bộ dự kiến hiệu quả đầu tư dự án 2.316 ha Phía Nam Nhơn Trạch, như sau: I/TỔNG QUAN MẶT BẰNG: II/CHỈ TIÊU QUY HOẠCH TẠM TÍNH (ANH TÀI): III/HIỆU QUẢ TẠM TÍNH (P&L SƠ BỘ) Dựa trên các giả định: Giá bán: cơ sở đề xuất giá bình quân cho từng loại sản phẩm của phòng R&D đề xuất: Căn hộ 28 tr/m2, đất nền Nhà liên kế 36 tr/m2, đất nền biệt thự 35 tr/m2; Đơn giá chi phí đất (gồm tiền sử dụng đất)(đơn giá đất đường gần nhất khu đất vị trí 1 theo bảng giá đất là 6,5"
BDS-MASTER-0178,trong thời gian khai thác kinh doanh,"và hiện trạng: Khách sạn nằm tại đường Nguyễn Thị Minh Khai, P. Tân Lập, Nha Trang, cách bãi biển khoảng 400m Công trình khách sạn 4 sao cao 40 tầng, có 850 phòng 2/ Pháp lý đất: Thông tin được cung cấp: công trình xây d, trong thời gian khai thác kinh doanh",7,2022-12-27,"[2022-12-27] Trieu Nguyen-PTDT 12/27/2022 3:31 PM KĐT gửi anh Tuan Tran-CEO báo cáo dự phòng P&L 5 năm từ 2023 - 2027 cho Khách sạn Regalia Gold 4 sao tại Nha Trang, cụ thể: 1/ Vị trí và hiện trạng: Khách sạn nằm tại đường Nguyễn Thị Minh Khai, P. Tân Lập, Nha Trang, cách bãi biển khoảng 400m Công trình khách sạn 4 sao cao 40 tầng, có 850 phòng 2/ Pháp lý đất: Thông tin được cung cấp: công trình xây dựng trên khu đất có quy mô 2584m2, trong đó 1704m2 đất ODT có thời hạn sử dụng lâu dài và 884m2 "
BDS-MASTER-0095,từ đường Đặng Văn Trơn và giá chào đã bao gồm phần đất này,"https://goo.gl/maps/dSeYp8x6gD6nWQJo7 BC Hiệp Hòa.pdf, từ đường Đặng Văn Trơn và giá chào đã bao gồm phần đất này",7,2022-09-26,"[2022-09-26] Thao L - INVT 9/26/2022 5:32 PM Edited Giá bán sản phẩm: (Dựa vào giá thị trường cơ sở hiện tại là 58tr/m2 đất vào năm 2022). + Đất ở thương mại: 77tr/m2 đất và 8,7tr/m2 sàn (2025-2026). + Đất ở nội khu: 70tr/m2 đất và 8,7tr/m2 sàn (2025-2026). + NOXH: 8.35tr/m2 sàn NOXH (2025-2026). + Tạm định giá đầu ra phần đất nông nghiệp (QH đất ở hiện hữu chỉnh trang): 14tr/m2 đất. Hiệu quả tài chính: Tỷ lệ LNTT/TMĐT: 15,5% với Lợi nhuận trước thuế là 559,5 tỷ đồng. Kết luận: + Để nhận chuyển "
BDS-MASTER-0180,được chuyển tiếp từ kế hoạch 2025 và có bổ sung thêm những khu đất tiềm năng khác,", sự phát triển đô thị của một số khu vực, sự ưu tiên của Cơ quan NN trong triển khai đấu giá (phụ lục 2), phòng đầu tư đề xuất nghiên cứu các khu đất trong phạm vi thành phố Biên Hòa, Long Thành và Nhơn Trạch, cụ thể: -, được chuyển tiếp từ kế hoạch 2025 và có bổ sung thêm những khu đất tiềm năng khác, Biên Hòa",7,2025-09-29,"[] P.ĐT đã so sánh đối chiếu danh sách từ 3 phụ lục trên với danh sách đấu giá năm 2025. Qua đó nhận thấy có 1 số khu đất được chuyển tiếp từ kế hoạch 2025 và có bổ sung thêm những khu đất tiềm năng khác. Căn cứ vào vị trí, sự phát triển đô thị của một số khu vực, sự ưu tiên của Cơ quan NN trong triển khai đấu giá (phụ lục 2), phòng đầu tư đề xuất nghiên cứu các khu đất trong phạm vi thành phố Biên Hòa, Long Thành và Nhơn Trạch, cụ thể: - Khu đất khoảng 13,2 ha tại phường Trấn Biên (Khu nhà máy "
BDS-MASTER-0149,được đề xuất nghiên cứu đầu tư tại huyện Giao Thuỷ,"Bãi biển thuộc khu Du lịch Quất Lâm (1 trong 4 khu du lịch biển chính ở miền Bắc (Hạ Long – Đồ Sơn – Quất Lâm – Sầm Sơn). Cách TP Nam Định 40km, TP. Hà Nội 120km (di chuyển mất 2 tiếng) Hạ Tầng khu vực còn kém phát triển, được đề xuất nghiên cứu đầu tư tại huyện Giao Thuỷ",7,2022-11-08,"[2022-11-08] Huy M - IM 11/8/2022 2:38 PM Edited KĐT báo cáo CEO Tuan Tran-CEO 2 dự án được đề xuất nghiên cứu đầu tư tại huyện Giao Thuỷ, tỉnh Nam Định Khu Du lịch TMDV 7ha tại Thị Trấn Quất Lâm, huyện Giao Thuỷ, tỉnh Nam Định Cụm Công Nghiệp 50ha tại xã Giao Tiến, huyện Giao Thuỷ, tỉnh Nam Định Khu Du lịch TMDV 7ha tại Thị Trấn Quất Lâm Vị trí: Bãi biển thuộc khu Du lịch Quất Lâm (1 trong 4 khu du lịch biển chính ở miền Bắc (Hạ Long – Đồ Sơn – Quất Lâm – Sầm Sơn). Cách TP Nam Định 40km, TP. Hà"
BDS-MASTER-0407,đấu thầu 386ha - Nhơn Trạch,"vào số liệu chi tiết tổng mức đầu tư của từng phân khu. Trân trọng. Bản đồ không có tiêu đề - Google My Maps (IN) 2025.07.15 Cụm DA đấu thầu 386ha - Nhơn Trạch.pdf Bản đồ không có tiêu đề www.google.com, đấu thầu 386ha - Nhơn Trạch, Nhơn Trạch",7,2025-07-15,[] Phòng xin gửi đính kèm vị trí vào số liệu chi tiết tổng mức đầu tư của từng phân khu. Trân trọng. Bản đồ không có tiêu đề - Google My Maps (IN) 2025.07.15 Cụm DA đấu thầu 386ha - Nhơn Trạch.pdf Bản đồ không có tiêu đề www.google.com
BDS-MASTER-0338,ANANTARA THAM CHIẾU THEO DỰ ÁN PHÚ HẢI Bảng so sánh,"02 dự án: image 3. ... by Thao L - INVT, ANANTARA THAM CHIẾU THEO DỰ ÁN PHÚ HẢI Bảng so sánh",6,2022-11-18,[2022-11-18] Thao L - INVT 11/18/2022 3:02 PM Edited V. ĐỊNH GIÁ TÀI SẢN DỰ ÁN ANANTARA THAM CHIẾU THEO DỰ ÁN PHÚ HẢI Bảng so sánh: Vị trí 02 dự án: image 3. ... by Thao L - INVT
BDS-MASTER-0281,Anantara tham chiếu theo Phú Hải,"02 dự án: 3. Giá trị QSDĐ và CTXD trên đất dự án Anantara tham chiếu theo Phú Hải: 759 tỷ. VI. PHÂN TÍCH BÁO CÁO TÀI CHÍNH Anantara: T... by Thao L - INVT, Anantara tham chiếu theo Phú Hải",6,2022-11-18,"[2022-11-18] Thao L - INVT 11/18/2022 3:05 PM Edited Vị trí 02 dự án: 3. Giá trị QSDĐ và CTXD trên đất dự án Anantara tham chiếu theo Phú Hải: 759 tỷ. VI. PHÂN TÍCH BÁO CÁO TÀI CHÍNH Anantara: T... by Thao L - INVT --- [2022-11-18] Thao L - INVT 11/18/2022 3:08 PM Edited VI. PHÂN TÍCH BÁO CÁO TÀI CHÍNH Anantara: Thống kê cơ bản Báo cáo tài chính: Thông tin chuyển nhượng năm 2014 và 2018: Giá trị chuyển nhượng cổ phần công ty tại thời điểm 25/12/2014: 247,7 tỷ. Giá trị chuyển nhượng cổ phần công "
BDS-MASTER-0239,Aqua City và Swan Bay,"AquaCity tốt hơn, gần khu dân cư động đúc hơn, dễ dàng kết nối ra thành phố Biên Hòa, vị trí dự án có thể làm khu đô thị ở, nghỉ dưỡng kết hợp thương mại, trong khi đó tại SwanBay vị trí biệt lập trên đảo, chỉ thích hợp, Aqua City và Swan Bay, Biên Hòa",6,2023-06-06,"[2023-06-06] Unknown User 6/6/2023 6:04 PM K.ĐT báo cáo anh Tuan Tran-CEO về so sánh giá giữa dự án Aqua City và Swan Bay như sau: 📷 Image … Ai làm báo cáo này ok quá nha 1 Heart reaction. Image by Unknown User --- [2023-06-06] Unknown User 6/6/2023 6:04 PM K.ĐT báo cáo anh Tuan Tran-CEO về so sánh giá giữa dự án Aqua City và Swan Bay như sau: 📷 Image … Làm thêm so sánh với Swan park nha 1 Heart reaction. 1 Like reaction. Begin quote, Binh Vo-GD-PTDT , 6/6/2023 10:... by Unknown User --- [2023-0"
BDS-MASTER-0154,Cù lao Tân Vạn theo đơn giá bán (đất + nhà) trung bình dựa vào các loại hình do Mr,"giáp sông/kênh: 100tr/m2 - Đơn giá bán đất + nhà trung bình cho Biệt thự Đơn lập vị trí phía trong: 90tr/m2 - Đơn giá bán đất + nhà trung bình cho Biệt thự Song lập: 85tr/m2 - Đơn giá bán đất + nhà trung bình cho Nhà liê, Cù lao Tân Vạn theo đơn giá bán (đất + nhà) trung bình dựa vào các loại hình do Mr",6,2025-05-06,[2025-05-06] Thao L - INVT 5/6/2025 5:36 PM Translate K.ĐT gửi anh Mr Mike1 -CEO cập nhật báo cáo dự án Cù lao Tân Vạn theo đơn giá bán (đất + nhà) trung bình dựa vào các loại hình do Mr. Lâm đề xuất như sau: 1. DOANH THU (THEO ĐỀ XUẤT MR. LÂM) - Đơn giá bán đất + nhà trung bình cho Biệt thự Đơn lập vị trí giáp sông/kênh: 100tr/m2 - Đơn giá bán đất + nhà trung bình cho Biệt thự Đơn lập vị trí phía trong: 90tr/m2 - Đơn giá bán đất + nhà trung bình cho Biệt thự Song lập: 85tr/m2 - Đơn giá bán đất 
BDS-MASTER-0340,Diamond Island Q,", giá bán của dự án Diamond Island Q.9 theo hình ảnh bên dưới: 📷 Giá này là giá thị trường đang rao bán hã, thấy ko hợp lý. Ví dụ: + Lô C 3 và A2 3 ( 64.8m vs 66.8m, 54tr vs 59.9tr): đối diện nhau, cùng 1 đường mà giá ch, Diamond Island Q, Q.9",6,2023-06-22,"[2023-06-22] Unknown User 6/22/2023 2:57 PM K.ĐT gửi anh Tuan Tran-CEO chi tiết vị trí, giá bán của dự án Diamond Island Q.9 theo hình ảnh bên dưới: 📷 Giá này là giá thị trường đang rao bán hã, thấy ko hợp lý. Ví dụ: + Lô C 3 và A2 3 ( 64.8m vs 66.8m, 54tr vs 59.9tr): đối diện nhau, cùng 1 đường mà giá chênh nhau 10% + Lô E 1 và E 2: cùng 1 đường mà giá 54.3 vs 64.8 + Lô E 4: đường bé mà giá 58.3 cao hơn cả E1 đường lớn Begin quote, Tuan Tran-CEO, 6/23/2023 10:09... by Unknown User --- [2023-06-"
BDS-MASTER-0211,High và West của LDG (nguồn từ anh Dũng),"và ranh đất 2 dự án: Bản đồ 2 khu đất LDG - High + West Intela - Google マイマップ Tóm tắt những rủi ro về pháp lý 2 DA: (i) . Rủi ro pháp lý và nghĩa vụ tài chính: Đối tác ước tính nghĩa vụ tài chính bổ sung khoảng 270 tỷ đồ, High và West của LDG (nguồn từ anh Dũng)",6,,"[] Phòng ĐT xin báo cáo Sếp Admin 01 về 2 dự án High và West của LDG (nguồn từ anh Dũng) như sau: Vị trí và ranh đất 2 dự án: Bản đồ 2 khu đất LDG - High + West Intela - Google マイマップ Tóm tắt những rủi ro về pháp lý 2 DA: (i) . Rủi ro pháp lý và nghĩa vụ tài chính: Đối tác ước tính nghĩa vụ tài chính bổ sung khoảng 270 tỷ đồng cho hai dự án. Tuy nhiên, cơ sở xác định số liệu này chưa rõ ràng. Do dự án chưa hoàn tất nghĩa vụ tài chính từ giai đoạn 2017-2018, cần thực hiện báo cáo thẩm định pháp lý"
BDS-MASTER-0129,Hải Nhân 4,"2 (44 tr/m2) ~ 9 tr/m2 và tiền đất được khấu trừ khoảng 395 tỷ đồng, chiếm 15% tiền sử dụng đất dự án. Theo đó, tiền sử dụng đất sau khi khấu trừ đất nông nghiệp là 2.200 tỷ đồng ~ 49 tr/m2. Tiền đất (gồm CP mua đất + ti, Hải Nhân 4",6,,"[] Phòng Đầu tư xin báo cáo Sếp Admin 01 về phân tích đầu tư dự án Hải Nhân 4.5ha (nguồn từ Mr Duy) như sau: I/THÔNG TIN QUY HOẠCH: Theo QH phân khu thì khu đất dự án thuộc ô phố 1.2, số 02, nhóm nhà ở quy hoạch, tầng cao tối đa 50, hệ số sử dụng đất 10 lần, dân số 5.177 dân. Dựa vào hiện trạng khu đất và hình dạng khu đất, phòng QH đã tính toán chỉ tiêu và có bố trí một phần đất làm nhà liên kế, và cơ cấu sản phẩm như sau: Tổng diện tích đất phù hợp quy hoạch : 45.933 m2, trong đó gồm: + Diện t"
BDS-MASTER-0344,IDEO cách trung tâm Bangk,"thì giá ở tp nào cao hơn 1 Heart reaction. Với vị trị dự án IDEO cách trung tâm Bangk... by Thao L - INVT, IDEO cách trung tâm Bangk",6,2023-08-17,[2023-08-17] Tuan Tran-CEO 8/17/2023 2:44 PM xem cùng vị trí thì giá ở tp nào cao hơn 1 Heart reaction. Với vị trị dự án IDEO cách trung tâm Bangk... by Thao L - INVT
BDS-MASTER-0287,IDEO cách trung tâm Bangkok khoảng 6-7Km và gần sông Chao Phraya,"của Phạm Văn Đồng ở HCM. Ý a là mình khảo sát thêm nhiều dự án và nh... by Unknown User, IDEO cách trung tâm Bangkok khoảng 6-7Km và gần sông Chao Phraya, Quận 1",6,2023-08-17,"[2023-08-17] Thao L - INVT 8/17/2023 2:53 PM Với vị trị dự án IDEO cách trung tâm Bangkok khoảng 6-7Km và gần sông Chao Phraya, khu vực này có tính chất khá tương đồng với khu vực gần đoạn đường Phạm Văn Đồng và gần sông Sài Gòn (khúc qua cầu Bình Lợi) cách trung tâm Quận 1 khoảng 6-7Km theo đường chim bay thì đơn giá căn hộ của hai khu vực không chệch lệch nhiều. Tuy nhiên về phương tiện công cộng thì khu vực dự án có kết nối tốt hơn so với vị trí của Phạm Văn Đồng ở HCM. Ý a là mình khảo sát t"
BDS-MASTER-0345,KDC Đại Nam T01,"đường 2. Về Giá thị trường: - Đơn giá thị trường của dự án khảo sát vào T10.2024 đến hiện tại T01.2025 không có sự thay đổi, giao dịch chuyển nhượng ít - Đơn giá thị trường T01.2025 dao động từ 7tr - 10tr/m2 tùy vị trí đ, KDC Đại Nam T01",6,2025-01-20,"[2025-01-20] Thao L - INVT 1/20/2025 11:49 AM Edited Translate K.ĐT báo cáo anh Mr Mike1 -CEO về việc Cập nhật lại thị trường dự án KDC Đại Nam T01.2025 như sau: 1. Về Bảng giá đất nhà nước: - Đơn giá nhà nước năm 2025 tăng khoảng 1tr/m2 so với năm 2024 - Đơn giá nhà nước năm 2025 dao động từ 5tr - 8tr/m2 tùy vị trí đường 2. Về Giá thị trường: - Đơn giá thị trường của dự án khảo sát vào T10.2024 đến hiện tại T01.2025 không có sự thay đổi, giao dịch chuyển nhượng ít - Đơn giá thị trường T01.2025 "
BDS-MASTER-0215,Khu chung Cư và văn phòng An PHú Quy hoạch chỉ tiết 1/500 đã được phê duyệt có 3 khu chức năng chính,"by Admin 01, Khu chung Cư và văn phòng An PHú Quy hoạch chỉ tiết 1/500 đã được phê duyệt có 3 khu chức năng chính",6,2026-03-24,"[2026-03-24] Tai L - UPDM 3/24/2026 9:59 AM Dự án Khu chung Cư và văn phòng An PHú Quy hoạch chỉ tiết 1/500 đã được phê duyệt có 3 khu chức năng chính: Văn Phòng, Chung cư, Dịch vụ Dân số được duyệt: 1.672 người. Theo Quy hoạch phân khu được duyệt 15/6/2025 (mới nhất) là 1.488 người ( thấp hơn 184 người so với qhct 1/500 đã được phê duyệt) Khu này không thể chuyển chức năng từ văn phòng sang ở ---Lý do : + QH 1/500 trước đây đã phân khu các khu chức năng: Khu văn phong, khu ở, khu dịch vụ + Dân "
BDS-MASTER-0249,NOXH sẽ giúp tạo thương hiệu tích cực cho công ty trên thị trường,"và hạ tầng giao thông kết nối phải thuận lợi cho cư dân khi tiếp cận các tiện ích cơ bản cũng như di chuyển sang khu vực lân cận. Thị trường: Bên cạnh đó, Thị trường khu vực cũng là yếu tố quan trọng cần cân nhắc. Vì NOX, NOXH sẽ giúp tạo thương hiệu tích cực cho công ty trên thị trường, Biên Hòa",6,,"[] Phòng Đầu tư đánh giá 6 khu đất đầu thấu trên dựa trên các tiêu chí như sau: Quy mô, đặc điểm của từng khu đất: Các khu đất phải đảm bảo phù hợp cho việc triển khai nhà ở, vị trí và hạ tầng giao thông kết nối phải thuận lợi cho cư dân khi tiếp cận các tiện ích cơ bản cũng như di chuyển sang khu vực lân cận. Thị trường: Bên cạnh đó, Thị trường khu vực cũng là yếu tố quan trọng cần cân nhắc. Vì NOXH có sự giới hạn đối tượng khách hàng mua. Ngoài ra, giá bán NOXH cũng được phê duyệt từ Nhà Nước "
