curated_id,project_name,status,has_map,issues,mention_count,first_report_date,latest_report_date,source_excerpt
BDS-CURATED-0182,(1) chưa có chủ trương đầu tư (Điểm cộng để xin thí điểm) + (2) dự án chưa đăng ký ngay đợt đầu như PGK nên sợ,needs_name_or_parent_review,yes,bad_name_length,1,2025-04-09,2025-04-09,"[2025-04-09] Huy M - IM 4/9/2025 6:02 PM Translate Đúng rồi à cái này giống như PGK sẽ phải xin vào thí điểm, tuy nhiên dự án (1) chưa có chủ trương đầu tư (Điểm cộng để xin thí điểm) + (2) dự án chưa đăng ký ngay đợt đầu như PGK nên sợ sẽ hết room Nói chuyện với anh Tâm thử xem by Unknown User"
BDS-CURATED-0185,Anantara tham chiếu theo Phú Hải,needs_name_or_parent_review,yes,needs_parent_name_extraction,2,2022-11-18,2022-11-18,"[2022-11-18] Thao L - INVT 11/18/2022 3:05 PM Edited Vị trí 02 dự án: 3. Giá trị QSDĐ và CTXD trên đất dự án Anantara tham chiếu theo Phú Hải: 759 tỷ. VI. PHÂN TÍCH BÁO CÁO TÀI CHÍNH Anantara: T... by Thao L - INVT --- [2022-11-18] Thao L - INVT 11/18/2022 3:08 PM Edited VI. PHÂN TÍCH BÁO CÁO TÀI CHÍNH Anantara: Thống kê cơ bản Báo cáo tài chính: Thông tin chuyển nhượng năm 2014 và 2018: Giá trị chuyển nhượng cổ phần công ty tại thời điểm 25/12/2014: 247,7 tỷ. Giá trị chuyển nhượng cổ phần công ty tại thời điểm 29/01/2018: 241,13 tỷ. Theo BCTC 2017: . Vốn chủ sở hữu: 96,357 tỷ. . Tiền: 6,7 tỷ. . Tài sản cố định hữu hình: 231,22 tỷ. Phú Hải: Thống kê cơ bản Báo cáo tài chính: VII. KẾT LUẬN Giá trị QSDĐ và CTXD trên đất dự án Anantara tham chiếu theo Phú Hải: 759 tỷ “Giá tham chiếu” Giá đàm phán có thể từ “Giá tham chiếu” chiết khấu thêm một tỷ lệ phù hợp – “Giá đàm phán”. Tuy nhiên, theo đánh giá chủ quan mức “Giá đàm phán” thấp nhất tương đương với dư nợ vay 31/10/2022 là 550 tỷ (vì đối tác sẽ không thể bỏ thêm tiền xử lý giải chấp tài sản trước khi chuyển nhượng dự án). Sau khi DD chi tiết, từ “Giá đàm phán” làm cơ sở cộng trừ thêm các khoản phát sinh nội bộ của công ty (nếu có) để xác định giá chuyển nhượng cổ phần phù hợp. Link dự án: https://belgroupvn.sharepoint.com/:f:/s/BeeGroupCEOOffice-03.KhiuT/EqSiig1em_tHrzQoctkQjWIBYuVjWJudY1oM7yP3CBECOA?e=Drzjni Link vị trí: https:"
BDS-CURATED-0323,Hội An Riverside Resort & Spa,recover_project,no,,5,2024-11-15,2024-12-25,"[2024-12-25 | BDS-MASTER-0009] [2024-12-25] Sinh Nguyen-Dau Tu 12/25/2024 5:58 PM Translate K.ĐT cập nhật báo cáo anh Mr Mike1 -CEO, dự án Hội An Riverside Resort & Spa, mặt tiền đường Cửa Đại, phường Cẩm Châu, Thành phố Hội An, tỉnh Quảng Nam như sau: 1/ Cơ cấu phòng: So sánh phương án thiết kế, tháng 12 (125 phòng) và tháng 10 (104 phòng) Hạng mục Tháng 12 Tháng 10 Số phòng 125 104 Khách sạn 105 84 Villas 20 20 Diện tích trung bình/room Khách sạn (m²) 39 48 Villas (m²) 66 66 2/ Tổng mức đầu tư dự án: (theo đề xuất phòng QS) - Tổng mức đầu tư: 295 tỷ (Dự án không sử dụng vốn vay) - Chi phí xây dựng All in năm 2025 (theo P.QS) Chi phí xây dựng All in (*) Tháng 12 Tháng 10 Tính theo/key (triệu đồng/key) 2.315 2.819 (*) Suất đầu tư này căn cứ theo đề xuất từ phòng QS, tuy nhiên sau khi phòng hoàn thành suất đầu tư chung cho các dự án thì sẽ cập nhật lại suất đầu tư Suất đầu tư tính trên key phương án tháng 12 thấp hơn so với phương án tháng 10, do phương án tháng 12 tăng số phòng (125 phòng) so với phương án tháng 10 (104 phòng) nhưng suất đầu tư tính trên m² sàn thì như nhau. 3/ Khai thác kinh doanh: (theo đề xuất từ phòng R&D) - Giá thuê vận hành năm 2027: Sau khi Mr. Cường tư vấn và phòng R&D cập nhật lại thị t --- [2024-11-15 | BDS-MASTER-0213] [2024-11-15] Sinh Nguyen-Dau Tu 11/15/2024 5:23 PM Edited Translate K.ĐT báo cáo anh Mr Mike1 -CEO về dự án Hội An Riverside Resort &"
BDS-CURATED-0354,KĐT An Phú – PG (nguồn từ Ý-Pháp Chế) 1,recover_project,no,,1,,,"[] P.ĐT Báo cáo Mr Mike1 -CEO đánh giá sơ bộ dự án KĐT An Phú – PG (nguồn từ Ý-Pháp Chế) 1. Thông tin dự án: Diện tích: 3ha Vị trí: P.An Phú, Thuận An, Bình Dương (cách Phú Gia Khiêm 1km, cách Fenica 2.5 km) Quy mô: - 3 tháp cao tầng (30 tầng): 1874 căn hộ ở, 504 officetel, 17 shophouse - 55 căn nhà phố thấp tầng - Dân số 3.899. 2. Pháp lý: Đã có quyết định chủ trương đầu tư (phê duyệt tháng 06/2025), P.ĐT đang phối hợp để lấy thêm thông tin pháp lý khác. 3. Giá chào: 730 tỷ (cam kết pháp lý đến 1/500 và sẽ thiết kế 1/500 theo ý người mua) 4. Đánh giá thị trường:"
BDS-CURATED-0167,The Bale của Được gửi giá đã giảm mà lại ko lãi hã Dự án Bale này giá có giảm nhưng pháp lý trước đây họ cam k,needs_name_or_parent_review,yes,bad_name_length,1,2023-06-01,2023-06-01,[2023-06-01] Unknown User 6/1/2023 2:24 PM Ủa dự án The Bale của Được gửi giá đã giảm mà lại ko lãi hã Dự án Bale này giá có giảm nhưng pháp lý trước đây họ cam kết là có thể chuyển sang đất tmdv đóng tiền 1 lần được nhưng giờ cập nhật lại là chỉ được thuê trả tiền hàng năm. Với đất thuê trả tiền hàng năm thì phương án bán sản phẩm thu tiền một lần rất khó và cũng chưa gặp trường này trên thị trường và pháp lý để chuyển giao phần thuê đất cho người mua đối với đất thu tiền hàng năm hiện nay cũng chưa rõ ràng. 2. Dự án với mục đích phát triển du lịch nhưng lại không có mặt biển trực tiếp phải đi 500m mới ra tới. 3. Thời hạn sử dụng đến 2058 (còn 35 năm) triển khai hoàn tất cũng mất từ 3 - 5 năm nên thời hạn sử dụng còn lại chỉ được 30 năm sẽ rất kém khách. Qua những hạn chế trên thì P.DT đề xuất mình không tham gia dự án này à
BDS-CURATED-0088,cao tầng tại Trung tâm Quận 9 (TPHCM) với quy mô 3,needs_name_or_parent_review,no,needs_parent_name_extraction,1,2026-07-02,2026-07-02,"[2026-07-02] Dung N - DCEO 7/2/2026 1:59 PM Báo cáo Sếp Admin 01 và các anh: hiện nay Tập đoàn Gamudaland (Malaysia) đang nghiên cứu M&A một dự án cao tầng tại Trung tâm Quận 9 (TPHCM) với quy mô 3,1 ha, Hệ số SDĐ : 8,0; Dân số 3,000 dân, Tổng số căn hộ: 1,240 căn. Dự án đã được GPMB 100%, đã đưa đất vào công ty, đã được duyệt danh sách 171. Tổng giá trị M&A dự kiến khoảng 3,600 tỷ, bên CĐT cũ sẽ nắm giữ 20% cổ phần, GamudaLand đang tìm đối tác để hợp tác phần 80% còn lại (dự kiến Gamudaland nắm khoảng 50%, đối tác nắm 30%); giá bán dự kiến 90-110 tr/m2 (chưa VAT). Dũng gửi thông tin để Sếp và các anh xem xét. Đường bé mà giá này thì Richland phải bán 1... by Admin 01"
BDS-CURATED-0330,gồm,needs_name_or_parent_review,no,chat_sentence_name,2,,,"[] P.ĐT thực hiện binh một phương án khác, tăng diện tích đất ở bằng cách chuyển đổi phần đất DVCC cấp đô thị sang đất ở khoảng 16.536m2 (tạm tính 40% x 41.339,4m2). Phần đất ở tăng thêm theo đề xuất và nghiên cứu của RD bố trí làm biệt thự vườn. Hiệu quả dự án gồm như sau: Doanh thu chưa VAT: 8.127 tỷ đồng (Trong đó, Đơn giá bình quân chưa VAT bao gồm đất + CTXD là 133 Triệu/m2; Đơn giá bình quân đất biệt thự chưa VAT là 110 Triệu/m2 và Giá căn hộ bình quân chưa VAT tim tường là 57 triệu/m2, Thời điểm bán 2028). Tổng mức đầu tư chưa VAT: 4.620 tỷ đồng (Trong đó đơn giá đất hiện trạng 3tr/m2; tiền sử dụng đất tạm tính 1.387 tỷ; suất all in chưa VAT của biệt thự 11 triệu/m2) Lợi nhuận trước thuế: 2.288 tỷ đồng Bảng độ nhạy dự án --> Để đạt hiệu quả LNTT/TMĐT = 20% thì giá mua đất 13,5 Triệu/m2 Lưu ý: Đối với Phương án Quy hoạch: + PA 1a: Hiện tại Phòng QH kiểm tra không thấy dân số nên PA 1 chỉ tạm binh, dân số 1.503 người chưa chắc có thể xin được. + PA 1b: Do chưa chắc có thể xin được dân số nên P.ĐT tạm binh phần đất ở tăng thêm làm thấp tầng. Giá bán thấp tầng, căn hộ vào năm 2028 với điều kiện là các nút giao thông Vành đai 2, Vành đai 3 phải hoàn thành trước thời điểm bán hàng để --- [] P.ĐT thực hiện binh một phương án khác, tăng diện tích đất ở bằng cách chuyển đổi phần đất DVCC cấp đô thị sang đất ở khoảng 16.536m2 (tạm tính 40% x 41.339,4m2). Phần đất ở tăng thêm theo "
BDS-CURATED-0218,rà soát và làm rõ các điểm pháp lý sau,needs_name_or_parent_review,yes,needs_parent_name_extraction,1,2025-10-01,2025-10-01,"[2025-10-01] Thao L - INVT 10/1/2025 5:50 PM Translate Lưu ý: 1. Về tiền sử dụng đất: - TSDĐ là yếu tố ảnh hưởng trọng yếu đến hiệu quả tài chính của dự án. Với giá trị lớn, rủi ro tăng TSDĐ khiến dự án không đạt được hiệu quả tài chính mong muốn. - Cách tính hiện tại: P.ĐT đang tạm tính theo mức tối thiểu, với các giả định: + Thời điểm xác định là năm 2025. + Đơn giá TSDĐ được tính bằng 4 lần đơn giá Nhà nước đường Bình Chuẩn 67. Cơ sở: chênh lệch giữa đơn giá đất Nhà nước và đơn giá phê duyệt để tính TSDĐ của dự án A&K (Q1/2025) = 4 lần. - Rủi ro phát sinh làm tăng tiền sử dụng đất: + Theo timeline dự kiến tiền sử dụng sẽ được tính vào khoảng Q1.2026. Thời điểm này, có thể sẽ áp giá bán của các dự án mới với giá cao đã bán năm 2025 – 2026 gần PGK. + Hiện tại, giả định đang dùng tỷ lệ 4 lần đơn giá NN năm 2025 của Bình Dương (cũ). Tuy nhiên, thực tế cho thấy: . Bình Dương cũ: tỷ lệ tăng giá đất NN 2024–2025 không thay đổi. . TP.HCM cũ : tỷ lệ tăng giá đất NN 2024–2025 tăng mạnh nhiều lần. . Sau khi sáp nhập Bình Dương và TP.HCM, nhiều khả năng đơn giá NN tại Bình Dương sẽ tăng mạnh theo mặt bằng giá của TP.HCM, khó dự đoán chính xác => TSDĐ có thể tăng đột biến, ảnh hưởng nghiêm trọng đến hiệu"
BDS-CURATED-0272,ở khu Long Phước,needs_name_or_parent_review,yes,needs_parent_name_extraction,2,2023-06-10,2023-06-10,"[2023-06-10] Tuan Tran-CEO 6/10/2023 11:43 AM Kiếm các dự án ở khu Long Phước, Quận 9 1 Like reaction. Link https://goo.gl/maps/CJMhzfJXxVkLkHgVA by Unknown User --- [2023-06-10] Tuan Tran-CEO 6/10/2023 11:43 AM Kiếm các dự án ở khu Long Phước, Quận 9 1 Like reaction. Link https://goo.gl/maps/CJMhzfJXxVkLkHgVA by Unknown User Tuan Tran-CE"
BDS-CURATED-0158,1 - Lợi nhuận trước thuế/TMĐT 22,recover_project,yes,,1,2024-09-18,2024-09-18,"[2024-09-18] Trieu Nguyen-PTDT 9/18/2024 11:50 AM Translate Stt Nội dung 600 tỷ 650 tỷ 700 tỷ 750 tỷ 800 tỷ 850 tỷ 900 tỷ 950 tỷ 1000 tỷ 1050 tỷ 1100 tỷ Hiệu quả dự án 1 - Lợi nhuận trước thuế/TMĐT 22,9% 21,3% 19,8% 18,4% 16,9% 15,5% 14,1% 12,8% 11,5% 10,2% 9,0% 2 - NPV (tỷ suất chiết khấu 11%) (tỷ đồng) 241 199 157 115 73 32 (10) (51) (94) (136) (178) 3 - IRR chủ đầu tư 20,1% 18,2% 16,5% 14,9% 13,4% 12,0% 10,7% 9,5% 8,4% 7,3% 6,3% 4 - Thời gian hoàn vốn chủ đầu tư (không chiết khấu) 3,75 năm 4, năm 4, năm 4,5 năm 4,5 năm 4,75 năm 4,75 năm 4,75 năm 5, năm 5, năm 5, năm em mới gửi định dạng excel. Anh có xem được... by Unknown User"
BDS-CURATED-0332,168ha gần Khu Đa,needs_name_or_parent_review,no,needs_parent_name_extraction,1,2022-07-19,2022-07-19,"[2022-07-19] Trieu Nguyen-PTDT 7/19/2022 5:50 PM Em gửi anh Tuan Tran-CEO báo cáo nhanh quỹ đất 168ha tại xã Phong Phú, H. Bình Chánh, TPHCM với giá chào 2.5tr/m2, vì chưa được cung cấp hồ sơ pháp lý nên KĐT đánh gia nhanh về thị trường và vị trí của quỹ đất, cụ thể: Vị trí và hiện trang: Hẻm đường Quốc lộ 50, xã Phong Phú, Huyện Bình Chánh, TPHCM, cách quốc lộ 50 khoảng 1.4km, có 3.7km tiếp giáp với sông rạch, cách trung tâm Q1 TPHCM khoảng 18km Quỹ đất kết nối với đường Quốc lộ 50 thông qua 2 hẻm nhỏ, được lát bê tông 1 phần (có độ rộng khoảng 2.5m khi càng đến gần dự án) Hiện trạng đất có nhiều ao hồ, rạch, cây cối um tùm dọc 2 bên đường dẫn đến chi phí san lắp mặt bằng sẽ cao Cách khu xử lý chất thải Đa Phước 1 con rạch Khu vực dân cư thưa thớt vì ảnh hưởng ô nhiêm bởi Khu xử lý chất thải Đa Phước Quy hoạch sử dụng đất: 50% quỹ đất quy hoạch đất xử lý chất thải, 50% quỹ đất quy hoạch nuôi trồng thủy sản (quy hoạch 2030 - nguồn Remaps, chưa có quy hoạch trên trang thongtinquyhoachhcm.com) Các vấn đề liên quan tới quỹ đất: Vị trí nằm liền kề khu xử lý chất thải gây ô nhiễm môi trường, ảnh hưởng dến cuộc sống người dân Quỹ đất nằm gần khu vực quy hoạch khu đô thị nên khó xin chuyển đổi quy hoạ"
BDS-CURATED-0077,Hoa viên Vĩnh Thanh sau khi có Thông số từ P,recover_project,no,,5,2025-02-08,2026-01-23,"[2026-01-23] Thao L - INVT 1/23/2026 12:02 PM K.ĐT gửi anh Mr Mike1 -CEO cập nhật báo cáo dự án Hoa viên Vĩnh Thanh sau khi có Thông số từ P.QH v… Mà so sánh về hạ tầng, cảnh quan Sala với Phúc An Viên nha. Begin quote, Admin 01 , 1/24/2026 6:54 PM, ... by Thao L - INVT --- [2026-01-23] Thao L - INVT 1/23/2026 12:02 PM K.ĐT gửi anh Mr Mike1 -CEO cập nhật báo cáo dự án Hoa viên Vĩnh Thanh sau khi có Thông số từ P.QH v… Mà so sánh về hạ tầng, cảnh quan Sala vớ --- [2025-02-08] Thao L - INVT 2/8/2025 12:09 PM Translate K.ĐT gửi anh Mr Mike1 -CEO cập nhật báo cáo dự án Hoa viên Vĩnh Thanh sau khi có Thông số từ P.QH và S.ĐT từ P.QS như sau: 1. Cập nhật Thông số của P.QH và SĐT của P.QS: a. Diện tích thương phẩm: 290,217m2 ~ 51% b. SĐT All in gồm VAT: 1.898 tr.đ/m2 cho tổng 57ha ~ 1,081 tỷ * Phạm vi tính: - Đất mộ: Xử lý nền, trồng cỏ, Xử lý Khí - Thải – Mùi, Kim tĩnh. - Hạ tầng: Hạ tầng Công viên, Cảnh quan, Cây xanh, Kênh; Hạ tầng Giao thông, Bãi xe, Chiếu sáng, Cấp nước - điện - mạng; Hệ thống xử lý nước thải, Xử lý không khí. * Không tính SĐT các công trình tiện ích và phụ trợ, chỉ san lắp và làm hạ tầng chờ để triển khai sau: - Nhà tang lễ, Tịnh xá, Nhà hỏa táng, Nhà hàng và Nhà điều hành. (Tạm xem phần Chi phí xây dựng này sẽ được bù trừ bởi Doanh thu hoạt động khi sử dụng các dịch vụ của tiện ích này). 2. Cập nhật Tiền chuyển mục đích sử dụng đất tạm tính: a. Đơn giá Chuyển m"
BDS-CURATED-0335,khá cao cấp),needs_name_or_parent_review,no,needs_parent_name_extraction,1,,,"[] Phòng QH đã tính toán chỉ tiêu trên cơ sở tối ưu hệ số và diện tích thương phẩm căn hộ ở theo chỉ tiêu 32 m2/dân, tăng 3.660 m2 + Tính theo chỉ tiêu 32m2/dân: 16.736 m2 = 523 dân * 32m2/dân; + Tính theo chỉ tiêu 25m2/dân: 13.075 m2 = 523 dân * 25m2/dân; Và phương án chỉ tiêu cơ bản như sau: Tầng cao: 03 tầng hầm, 32 tầng nổi, hệ số sử dụng đất: 12,8 lần Sản phẩm: Tổng 270 căn gồm 8 căn Shop TM 2 tầng và 262 căn hộ ở (Dân số 507, dư 17 dân vì ưu tiên bố trí hệ số cho Shop TM bán giá tốt hơn giá căn hộ). 2. HIỆU QUẢ TÀI CHÍNH 2.1 Doanh thu: (i) Giá bán theo P.R&D đề xuất như sau: + Giá bán căn hộ ở thời điểm cuối năm 2026 (diện tích tim tường, chưa VAT): 87 tr.đ/m2 ~ 5,86 tỷ đồng/căn 67 m2. + Giá bán Shop TM tầng 1-2 mặt tiền Võ Văn Kiệt (5 căn) thời điểm cuối năm 2027 (chưa VAT): 210 tr.đồng/m2~ 31,5 tỷ đồng/căn diện tích 150 m2. + Giá bán Shop TM tầng 1-2 không có mặt tiền Võ Văn Kiệt (3 căn) thời điểm cuối năm 2028 (chưa VAT): 87 tr.đồng/m2 ~ 13 tỷ đồng/căn 150 m2. => P.ĐT đề xuất sẽ bố trí dân số còn dư (khoảng 17 dân) vào Shop tầng trệt với các căn này (không có vị trí mặt tiền). Tổng doanh thu: 1.927 tỷ đồng (gồm VAT) (ii) Chi phí kinh doanh (hoạt động bán hàng): 19%/Doanh thu"
BDS-CURATED-0254,này với các điều kiện sau,needs_name_or_parent_review,yes,chat_sentence_name; needs_parent_name_extraction,1,,,[] Phòng Đề xuất tiếp cận và nghiên cứu sâu dự án này với các điều kiện sau: Hoàn tất mua thêm tối thiểu phần đất bên trong ranh đất và phần đất làm đường kết nối vào dự án. Đối tác đảm bảo đủ điều kiện để được phê duyệt Chủ trương đầu tư. Trân trọng.
