chunk_id,source_file,report_date,report_datetime_raw,sender,name_hint,excerpt
306,batch_315.txt,,,,đấu giá 77ha,"P.ĐT báo cáo Sếp Mr Mike1 -CEO về hiệu quả cho dự án đấu giá 77ha, Long Thành, Đồng Nai sau khi cập nhật theo giá CHI TIẾT từng phân khu của phòng R&D so với ngày báo cáo 08/08/2025 như sau: Tổng diện tích dự án: 772.835,2m2 Doanh thu chưa bao gồm VAT: 31.158 tỷ đồng (Tăng 2.900 tỷ đồng so với ngày báo cáo 8/8/2025 là 28.282 tỷ đồng 🡪 Lý do: giá nhà liên kế sau khi khảo sát và điều chỉnh tăng khoảng 10%, Biệt thự không đổi, phần công trình công cộng chuyển từ bán đất sang bán sàn xây dựng) 🡪 Thời gian bán hàng kéo dài 4 năm Tổng mức đầu tư 22.319 tỷ đồng, tăng 4.500 tỷ đồng so với ngày báo cáo 8/8/2025 là 17.749 tỷ 🡪 Lý do tăng: Do dự trù nghĩa vụ NOXH là 1.900 tỷ và theo thông tin của Trung Tâm phát triển quỹ đất CĐT phải xây dựng hoàn thành các công trình công cộng mới được phép chuyển n"
307,batch_317.txt,2025-08-24,8/24/2025 6:57 PM,Huy M - IM,cũng 42 tr/m2,"Huy M - IM 8/24/2025 6:57 PM Translate Có tính rồi à Sếp. Theo thông tin giá đầu vào A Sơn Trợ lý báo 30 trđ/m2 trên 10ha. Tuy nhiên QH chỉ có 1.7 ha trên tổng 10 ha là đất ở. Dc áp hệ số 8, Tầng cao 30 tầng chỉ cho 1.7 ha. Giá bán RD đề xuất là 42 47 chưa v, tim. Trong khi giá vốn 10ha chia lại 1.7 đang rất cao và đơn giá bản giá đất NN tiền sử đụng đất đoạn qua dự án cũng 42 tr/m2. Nên Dự án ko đạt hiệu quả với Quy hoạch hiện tại Ngoài ra Team cũng thử binh phương án quy h... by Huy M - IM"
308,batch_317.txt,2025-08-24,8/24/2025 7:01 PM,Huy M - IM,,"Huy M - IM 8/24/2025 7:01 PM Translate Ngoài ra Team cũng thử binh phương án quy hoạch dc 4ha đất ở, với nhiều phương án: *Thấp tầng * Cao tầng * Thấp tầng + cao tầng Nếu tăng tỷ lệ đất ở, đồng nghĩa với việc đóng thêm tiền sử dụng đất (theo bảng giá đất ở đường Long Thuận khoảng 42tr/m2 đất ở) • Giá bán sản phẩm theo RD đề xuất với cao tầng khoảng 50tr/m2, thấp tầng 70tr/m2 (Đất + nhà) không đủ để cover giá vốn sản phẩm (giá vốn sản phẩm theo các phương án tính vẫn lớn hơn 1,5 lần giá bán) => các phương án vẫn chưa đạt hiệu quả Cứ tính doanh thu, lợi nhuận. Khoan bỏ tiền... by Unknown User"
309,batch_317.txt,,,,Nơ Trang Long,"Phòng ĐT báo cáo Sếp Mr Mike1 -CEO về cập nhật lại dự án Nơ Trang Long, điều chỉnh Shop khối đế 1 trệt 1 lầu như nhà phố ở PA1 và PA 2 (Cao tầng) và thêm Phương án 3 Shophouse thấp tầng như sau: Phương án 1: Phù hợp (dưới <=) chỉ tiêu cho phép theo 1/2000 Phương án 2: Cao hơn (>=) chỉ tiêu cho phép 1/2000, cơ sở tham khảo từ dự án gần đó là Asc"
310,batch_319.txt,2025-08-20,8/20/2025 9:01 PM,Thao L - INVT,Phượng Hoàng như sau,"Thao L - INVT 8/20/2025 9:01 PM Translate K.ĐT báo cáo anh Mr Mike1 -CEO về cập nhật dự án Phượng Hoàng như sau: - Chi phí nhà mẫu: 14.5 tỷ (phương án cũ 12 tỷ) - Chi phí XD chung cư: 618.8 tỷ - Chi phí lãi vay: không thay đổi nhiều (Phương án mới lãi suất giảm còn 6.5%, tuy nhiên chi phí xây dựng cao. Phương án cũ lãi suất 7% - 8%, tuy nhiên chi phí xây dựng thấp) - Chi phí bán hàng theo Mr. Cường đề xuất: 15% đã bao gồm 27 tỷ chi phí hỗ trợ lãi suất cho người mua (phương án cũ: 15% nhưng chưa bao gồm chi phí hỗ trợ lãi suất) - FS tính dựa theo Phương án thanh toán chuẩn Mr. Cường đề xuất: - Hiệu quả tài chính: + Lợi nhuận trước thuế/TMĐT: 8.2% (nếu tiết giảm được 5% chi phí xây dựng chung cư khi đấu thầu xây dựng thì Lợi nhuận trước thuế/TMĐT: 11.9%) + Lợi nhuận trước thuế/VCSH: 25% *Hiệ"
311,batch_319.txt,2025-08-21,8/21/2025 4:39 PM,Huy M - IM,,Huy M - IM 8/21/2025 4:39 PM Translate Em đang tính tròn 38 luôn rồi nhé anh có chi phí pháp lý: Điều chỉnh GPXD/ Lobby ... by Thoi L - ASST.
312,batch_321.txt,2025-08-13,8/13/2025 2:01 PM,Mr Mike1 -CEO,trên có diện tích hơn 77ha,"Mr Mike1 -CEO 8/13/2025 2:01 PM Translate Theo quyết định, khu đất trên có diện tích hơn 77ha, quy mô dân số 12.000 - 20.000 người, tỷ lệ lập quy hoạch là 1/500. Ủa trong quy hoạch có cụ thể số dân chưa nh... by Unknown User"
313,batch_323.txt,,,,,"Dạ Sếp, P.ĐT đang phối hợp với RD và QH làm chi tiết giá theo lộ giới đường ạ Thêm 1 bạn bên PDT tính lại theo góc nhìn c... by Unknown User"
314,batch_323.txt,2025-08-13,8/13/2025 11:13 AM,Mr Mike1 -CEO,trên có diện tích,"Mr Mike1 -CEO 8/13/2025 11:13 AM Translate Thêm 1 bạn bên PDT tính lại theo góc nhìn cá nhân đi Theo quyết định, khu đất trên có diện tích ... by Unknown User"
315,batch_324.txt,2025-08-13,8/13/2025 10:47 AM,Mr Mike1 -CEO,,"Mr Mike1 -CEO 8/13/2025 10:47 AM Translate Giờ tập trung khảo sát cho kỹ cái 77ha Long Thành đấu giá đi. Làm thật chi tiết vào, đường lớn bé sao. Gía cả thị trường đất dân sao. Nói chung kỹ hơn rồi áp giá tương ứng chi tiết hơn đi. Cái này cần gấp nè"
316,batch_324.txt,,,,theo Sổ cấp 2017 là 10,"P.ĐT báo cáo Sếp Mr Mike1 -CEO về khu đất 10,052.1 m2 tại 1691/3N (Quốc lộ 1A), P.An Phú Đông, Quận 12, TP HCM như sau: 1. Tóm tắt sơ bộ hiện trạng pháp lý dự án: a) Vị trí và ranh dự án: https://maps.app.goo.gl/bKZVkKUcnYGRLJWw5 b. Sơ bộ hiện trạng pháp lý: Tổng diện tích khu đất theo Sổ cấp 2017 là 10,052.1 m2, đất SKC, thời hạn sử dụng đất lâu dài (theo tham khảo"
317,batch_325.txt,2025-08-12,8/12/2025 8:24 AM,Mr Mike1 -CEO,Đông Trung - Đề xuất,Mr Mike1 -CEO 8/12/2025 8:24 AM Translate A mới ngồi ăn sáng cafe với anh Ngân GĐ Sở Xd xong. Nói hướng mới cho Dự án Đông Trung - Đề xuất: 1. Phần đất công làm NOXH 2. Phần đất thịt làm NOTM Ok Sếp. Team sẽ trao đổi lại với anh Tài để... by Huy M - IM
318,batch_325.txt,2025-10-13,10/13/2025 1:25 PM,Thao L - INVT,hiện tại là 28,"Thao L - INVT 10/13/2025 1:25 PM Translate Đơn giá vốn của dự án hiện tại là 28,7 triệu đồng/m² (giá sàn), chưa bao gồm chi phí bán hàng (CPBH). Trường hợp phát sinh thêm CPBH, khoản chi này sẽ được cộng trực tiếp vào giá vốn để xác định mức giá hòa vốn. Theo đề xuất hiện nay của Phòng Kinh doanh, tổng CPBH dự kiến là 215 tỷ đồng (chưa bao gồm VAT). Với giả định này, giá bán hòa vốn của dự án"
319,batch_326.txt,,,,,"Dạ Sếp, giá đất của JD junction có giá từ 43 - 60 triệu/m2 có vat. Giá cũng bằng với giá mình mở bán tương lai ạ... image Dạ P.ĐT gửi thêm bảng so sánh giá tru... by Unknown User"
320,batch_326.txt,,,,Phượng Hoàng như sau,P.ĐT gửi anh Mr Mike1 -CEO về Chính sách bán hàng dự án Phượng Hoàng như sau: 1. Về giá vốn và giá thành toàn bộ của sản phẩm căn hộ: Mục tiêu: Ngân sách bán hàng 215 tỷ (chưa VAT) để thu về đơn giá bán trung bình 36.5tr/m2. 2. Giả định: - Mr. David mua 1 căn suất nội bộ và thêm 14 căn (tổng sỉ 15 căn) - Nhân viên công ty mua 49 suất nội bộ =>Tổng số
321,batch_327.txt,2025-08-08,8/8/2025 6:30 PM,Thanh L - INVT,,Thanh L - INVT 8/8/2025 6:30 PM BAO CAO THI TRUONG RD.pdf SƠ ĐỒ GIA RD.pdf personal > thanh_le_beegroup1_com Giá này so với thằng JD junction thì sao by Unknown User
322,batch_328.txt,,,,đấu thầu,"P.ĐT báo cáo CEO cập nhật FS Đông Trung. Dựa trên phương án đã tính và báo cáo hôm qua, ngày 07/08/2025, P.ĐT thực hiện điều chỉnh nâng nghĩa vụ tiền đất phải nộp bằng việc giảm tiền bồi thường được khấu trừ khi thực hiện dự án đấu thầu, cụ thể: - Tiền bồi thường được khấu trừ khi đấu thầu: ~ 235 tỷ (5tr/m2 tính trên phần diện tích 4.6ha), thấp hơn khoảng 230 tỷ so với phương án trước. - Tổng giá trị tiền sử dụng đất sau khi khấu trừ: ~ 1.010 tỷ, cao hơn khoảng 230 tỷ so với phương án trước. Bảng so sánh hiệu quả dự án sau khi nâng tiền sử dụng đất cho 2 TH 3.950 dân và 3.021 dân như sau: => Đối với Trường hợp 3.950 dân, tỷ suất sinh lợi giảm do tăng tiền sử dụng đất tuy nhiên PA này vẫn đảm bảo tính hiệu quả kinh tế. Trong khi PA 3.021 không có hiệu quả. Như vậy một lần nữa, vấn đề dân số"
323,batch_328.txt,2025-08-08,8/8/2025 5:07 PM,Hanh T - INVT,là 30,"Hanh T - INVT 8/8/2025 5:07 PM Edited Translate P.Đầu tư báo cáo Sếp Mr Mike1 -CEO về DA chung cư Long Vân 3,09 ha, đường Quốc Lộ 13 (Đại Lộ Bình Dương), P.Lái Thiêu (Bình Dương cũ), TPHCM (nguồn từ Mr Sơn Trợ lý gửi) như sau: 1. Tóm tắt sơ bộ hiện trạng pháp lý dự án: a) Vị trí và ranh dự án: https://maps.app.goo.gl/pTzfCxqkMYLuLe9z9 b. Sơ bộ hiện trạng pháp lý: Tổng diện tích khu đất lập dự án là 30.970,5 m2 đất, số 76 đường Đại Lộ Bình Dương, đối diện với đường Lái Thiêu 110 và Cầu Phú Long nối qua Quận 12. Pháp lý đầu tư: Chưa thực hiện QĐ chủ trương đầu tư, chỉ mới được duyệt vào danh sách thí điểm thực hiện dự án nhà ở tháng 6/2025. Pháp lý đất: tổng diện tích đất thực hiện dự án là 30.970,5 m2 bao gồm 07 Giấy chứng nhận, trong đó : - Đất SKC: 21,439 m2 ~69% , thời hạn sử dụng đến 20"
324,batch_328.txt,,,,ở khu vực gần đó đã được duyệt giá đất (như Emerald 2,"P.ĐT giả định giá chào bán bao gồm chỉ tiêu dân số 3.952 dân với các chỉ tiêu tính toán từ phòng QH như sau: Dân ~ 3.952 dân, tầng cao 31 tầng (có 2 tầng nổi để xe), 1 tầng hầm; Hệ số sử dụng đất 7,5 lần. Quy mô xây dựng và sản phẩm: + Xây dựng: 1 tầng hầm, (để xe trên 2 tầng nổi và không bố trí diện tích TMDV), 31 tầng nổi, 1.921 căn hộ (diện tích bình quân 67 m2/căn) mà không bố trí Shop tầng trệt. + Kinh doanh: 1.921 căn hộ ở ~ diện tích sàn tim tường 128.324 m2 (đói tác không đề xuất Shop TM). Hiệu quả dự án: - Tổng chi phí chưa VAT: 6.424 tỷ, trong đó gồm: + CP mua đất : 1.000 tỷ đồng + CP tiền sử dụng đất: 630 tỷ đồng (giả định được khấu trừ tiền đất theo Sổ ~40%, chỉ đóng 60% tiền sử dụng đất tính theo PP thặng dư 1.050 tỷ đồng) + CP đầu tư xây dựng: 3.294 tỷ đồng (~ đơn giá xây dựn"
325,batch_328.txt,,,,đạt hiệu quả với giá mua dự án ở khoảng 17 triệu đồng/m2 ~ ngưỡng giá mua dự án 520 tỷ đồn,"Phòng ĐT có tính độ nhạy về thay đổi tăng giá bán căn hộ, theo đó khi giá bán căn hộ tăng lên từ 50 triệu đồng/m2 (chưa VAT) thì dự án đạt hiệu quả với giá mua dự án ở khoảng 17 triệu đồng/m2 ~ ngưỡng giá mua dự án 520 tỷ đồng, tương đương một nửa giá chào bán. Tuy nhiên, về khả năng bán giá 50 triệu đồng (chưa VAT) tính ở thời điểm hiện tại thì khó khả thi do nguồn cung của khu vực Bình Dương đang rất lớn và DA số lượng căn hộ cũng lớn lên đến ~1.900 căn nên giá 50 triệu đồng khó cạnh tranh."
326,batch_328.txt,,,,này,"Phòng ĐT đề xuất không nghiên cứu sâu dự án này, trừ trường hợp phía đối tác đưa ra đề xuất hấp dẫn hơn về giá hay các điều kiện về chỉ tiêu quy hoạch. Trân trọng,"
327,batch_328.txt,,,,,Phòng xin gửi đính kèm kết quả bảng tính sơ bộ P&L và bảng độ nhạy. Google マップ Google マップで地図を検索。乗換案内、路線図、ドライブルート、ストリートビューも。見やすい地図でお店やサービス、地域の情報を検索できます。世界地図も日本語で、旅のプランにも便利。 maps.app.goo.gl Vào chiếu em coi cái Đông Trung nhé by Unknown User
328,batch_328.txt,,,,đấu giá 77ha,"P.ĐT báo cáo Sếp Mr Mike1 -CEO về hiệu quả cho dự án đấu giá 77ha, Long Thành, Đồng Nai sau khi cập nhật theo giá PHÂN CHI TIẾT từng khu của phòng R&D như sau: Tổng diện tích dự án: 772.835,2m2 Giá đấu khởi điểm: 4.755 tỷ đồng (Đơn giá đất toàn khu 6,2 triệu/m2) Diện tích thương phẩm gồm: - Nhà liên kế: 181.049,5m2 (1.729 căn) - Nhà biệt thự: 51.855,1 m2 (229 căn) - Đất giáo dục: 25.466m2, đất y tế: 1.414,9m2; đất văn hóa 2.084,6m2 và đất TMDV 61.417,2m2 - Căn hộ: 159.379,m2 (2444 căn) - Shophouse: 22.884,m2 Tổng mức đầu tư bao gồm VAT và lãi vay vốn hóa: 17.749 tỷ đồng (Trong đó suất vốn All in nhà liên kế 7,5 Triệu/m2; nhà biệt thự 9,96 Triệu/m2 và chung cư 11,96 Triệu/m2) Trong đó cơ cấu vốn dự kiến: Vốn chủ sở hữu chiếm 28,01%; Vốn vay chiếm 31,42% và Vốn huy động chiếm 40,57%). Tiền đ"
329,batch_329.txt,,,,,"Báo cáo Sếp Mr Mike1 -CEO, Anh Hùng đã đi rà lại viêc điều chỉnh lại cục bộ bố cục các các ô đất chức năng và không ảnh hưởng đến các chỉ tiêu của 1.500 sau khi trúng đấu giá của khu 77ha là không được, vì việc định giá khởi điểm của thẩm định giá là đã đi theo bố cục của 1.500, hiểu là đã định giá các ô đất đi theo vị trí rồi nên mình thay đổi vị trí tức là thay đổi giá… nên CQNN xác nhận là không được. Vậy tính giá đầu ra theo quy hoạch đi, chứ ... by Unknown User"
330,batch_329.txt,2025-08-05,8/5/2025 9:49 AM,Mr Mike1 -CEO,,"Mr Mike1 -CEO 8/5/2025 9:49 AM Translate Vậy tính giá đầu ra theo quy hoạch đi, chứ hôm qua đưa giá vậy là ko ổn OK Sếp, Team đang phối hợp với RD để tính r... by Huy M - IM"
331,batch_329.txt,,,,Đông Trung theo phương án phát triển NOTM Trong bài tính NOTM,"P.ĐT báo cáo CEO Mr Mike1 -CEO về hiệu quả dự án Đông Trung theo phương án phát triển NOTM Trong bài tính NOTM, Phòng Đầu tư tính cho 2 trường hợp: 3.950 dân và 3.021 dân (tương tự như bài tính Nhà ở lực lượng vũ trang) 1. Thông số quy hoạch: 2. Kế hoạch triển khai dự án 2.1. Giá bán và chi phí - Suất đầu tư xây dựng- thiết bị gồm VAT (all in): 13.9tr/m2. (thời điểm triển khai xây dựng vào 2028, nếu xét các yếu tố trượt giá theo thời gian và quy đổi về hiện tại thì suất đầu tư xd-tb tương đương 12.6tr.m2) - Giá bán căn hộ: 40.6 – 45 trd.m2 (tim tường chưa VAT) * Giá bán được tham khảo từ dự án The FELIX của C-Holdings. Hiện dự án The FELIX có giá bình quân 38tr.m2 (tim tường chưa VAT) có quy mô là 0.9ha. Dự án Đông Trung của chúng ta có quy mô lớn hơn, 9.3ha, không gian cảnh quan rộng đủ đ"
332,batch_329.txt,2025-10-01,10/1/2025 5:50 PM,Thao L - INVT,(VAT),"Thao L - INVT 10/1/2025 5:50 PM Edited Translate B. PHƯƠNG ÁN CĂN HỘ + OFFICETELL 1. TỔNG CHI PHÍ DỰ ÁN (VAT): 6,173tỷ - Tổng mức đầu tư: 4,655 tỷ, trong đó: +"
333,batch_330.txt,2025-07-31,7/31/2025 7:58 AM,Unknown User,,"Unknown User 7/31/2025 7:58 AM https://m.cafef.vn/dong-nai-tinh-thu-gan-7000-ty-tu-3-khu-dat-dau-gia-188250731071055431.chn PQH đã có pa binh hôm qua, sáng nay RD cũng sẽ có pa giá. Ngày mai PĐT sẽ báo Sếp à Begin quote, Mr Mike1 -CEO, 7/31/2025 8:02 ... by Huy M - IM"
334,batch_330.txt,2025-08-04,8/4/2025 7:25 AM,Huy M - IM,Hoà Xuân 15h by Unknown User,Huy M - IM 8/4/2025 7:25 AM Translate Hôm nay Team sẽ báo Sếp: Đấu giá 37 ha 2. Đấu giá 77 ha 3. NOXH Đông Trung 4. 2 Khu đất Hoà Xuân 15h by Unknown User
335,batch_331.txt,2025-07-31,7/31/2025 7:58 AM,Mr Mike1 -CEO,du lịch sinh thái nghỉ dưỡng giải trí núi Chứa Chan với giá khoảng 1,"Mr Mike1 -CEO 7/31/2025 7:58 AM https://m.cafef.vn/dong-nai-tinh-thu-gan-7000-ty-tu-3-khu-dat-dau-gia-188250731071055431.chn Đồng Nai tính thu gần 7.000 tỷ từ 3 khu đất đấu giá Tỉnh Đồng Nai sẽ đưa ra đấu giá khu đất làm dự án du lịch sinh thái nghỉ dưỡng giải trí núi Chứa Chan với giá khoảng 1.165 tỷ đồng, dự án trung tâm thương mại dịch vụ và dân cư theo quy hoạch hơn 7... m.cafef.vn 22/8 này đấu giá rồi kìa by Unknown User"
336,batch_331.txt,2025-07-31,7/31/2025 8:02 AM,Mr Mike1 -CEO,,"Mr Mike1 -CEO 7/31/2025 8:02 AM https://maps.app.goo.gl/7uS84wL1B4oMwKEw9?g_st=ipc 10°48'34.8""N 106°50'50.5""E Google マップで地図を検索。乗換案内、路線図、ドライブルート、ストリートビューも。見やすい地図でお店やサービス、地域の情報を検索できます。世界地図も日本語で、旅のプランにも便利。 maps.app.goo.gl Kêu a Tài check quy hoạch mới khu này, giờ ... by Unknown User"
337,batch_331.txt,2025-07-31,7/31/2025 8:03 AM,Mr Mike1 -CEO,,"Mr Mike1 -CEO 7/31/2025 8:03 AM Translate Kêu a Tài check quy hoạch mới khu này, giờ lên cao tầng hết rồi. Rồi tính khái toán luôn Begin quote, Mr Mike1 -CEO, 7/31/2025 7:58 ... by Huy M - IM"
338,batch_331.txt,2025-09-29,9/29/2025 12:50 PM,Mr Mike1 -CEO,,"Mr Mike1 -CEO 9/29/2025 12:50 PM Translate Thằng này bé xíu, xa biển, chỗ này hoang vu mà nghe nói bán 70tr rùi. Mình mặt biển bán 90tr hơi bèo Nhưng nếu Sun đc duyệt thì giá mình chắc x2... by Unknown User Mr Mike1 -CEO 9/29/"
339,batch_338.txt,2025-07-16,7/16/2025 7:01 PM,Binh D - CVDT,Thanh Đa,"Binh D - CVDT 7/16/2025 7:01 PM Edited Translate Kính gửi Sếp Mr Mike1 -CEO, P.ĐT báo cáo định giá 6 tài sản như sau: 1.Tài sản 69 Võ Văn Tần, Phường Võ Thị Sáu, Quận 1, TP.HCM + Diện tích đất: 718.4 m2 (Chưa có GCN) + Diện tích xây dựng: nhà biệt thự, diện tích sàn khoảng 1118.3 m2 + Đơn giá đất ở định giá: 705 triệu/m2 đất + Giá trị định giá không bao gồm công trình hiện hữu: 506.5 tỷ Ghi chú: + Vì chưa xác định được mục đích sử dụng đất nên P.ĐT định giá dựa trên giả định toàn bộ diện tích đất là đất ở + Nằm trong danh mục biệt thự cũ bảo tồn nhóm 2 của TPHCM + Quy hoạch: Đất phức hợp – hệ số 4 – MĐXD 70% 2. Tài sản 76 Hai Bà Trưng, Phường Bến Nghé, Quận 1, TP.HCM + Diện tích đất: 1,158.7 m2 (theo GCNQSDĐ cấp năm 2025) – Đất ở + Diện tích xây dựng: Nhà biệt thự (nát), diện tích sàn khoả"
