master_id,project_name,category,latest_report_date,map_urls,location,province_city,district_area,source_files,source_excerpt
BDS-MASTER-0204,Đặng Văn Bi + Vị trí,no_map_link_matched,,,"31 Trần Não, Quận 2, TP.HCM + Diện tích: 5.835m2 + Hiện trạng: Đang tính phương án 4: 35 tầng VP + tiện ích (gym, hồi bơi,...) + Deadline: 20/05/2026 2. Dự án Đặng Văn Bi + Vị trí: đường Đặng Văn Bi, Phường Thủ Đức, TP H",TP.HCM,Quận 2,batch_093.txt,"[] P.ĐT gửi Sếp list các Dự án: 1. 31 Trần Não + Vị trí: 31 Trần Não, Quận 2, TP.HCM + Diện tích: 5.835m2 + Hiện trạng: Đang tính phương án 4: 35 tầng VP + tiện ích (gym, hồi bơi,...) + Deadline: 20/05/2026 2. Dự án Đặng Văn Bi + Vị trí: đường Đặng Văn Bi, Phường Thủ Đức, TP HCM + Diện Tích, quy mô: Khoảng 4.600 m2, 22 tầng cao, HS SDĐ là 7 + Thông tin sơ bộ: Dự án phát triển chung cư và căn hộ dịch vụ + Deadline: 21/05/2026 3. Dự án sát bên dự án Võ Văn Kiệt - Đà Nẵng. + Diện tích khoảng 2000 m2 + Giả định quy hoạch tương đương với miếng Võ Văn Kiệt. + Tính FS để ra giá có thể mua được. + Dealine: 22/5/2026. 4. H2-02 Tên thương mại Sky Habitat + Vị trí: KDC Cát Lái, tp.HCM + Diện tích: 7.988,9 + Hiện trạng: DA đã có pháp lý tương đối đầy đủ và đã triển khai thông tin trên thị trường. P.ĐT đang rà soát pháp lý tổng thể và đánh giá hiệu quả FS + Deadline: 22/05/2026 5. Bà Kèo + Vị trí: Tr"
BDS-MASTER-0233,đầu tư xây dựng Cao ốc căn hộ Hạnh Phúc,no_map_link_matched,,,"dự án: Số 10 Trần Đại Nghĩa, H. Bình Chánh, TP HCM, link map. 2. Hiện trạng: + Pháp lý: * Giấy CN QSD đất: 6.952 m2, đất SXKD cấp năm 2005 - thời hạn lâu dài - Chủ là DN tư nhân Thanh Tùng. * QĐ 54/QĐ-SXD-PTN ngày 29/04/",TPHCM,,batch_068.txt,"[] Phòng ĐT báo cáo Sếp Admin 01 về sơ bộ DA Chung cư Hạnh Phúc (Nguồn Mr.Khôi), diện tích đất gần 7.000 m2, đường Trần Đại Nghĩa, H.Bình Chánh, TPHCM : 1. Vị trí dự án: Số 10 Trần Đại Nghĩa, H. Bình Chánh, TP HCM, link map. 2. Hiện trạng: + Pháp lý: * Giấy CN QSD đất: 6.952 m2, đất SXKD cấp năm 2005 - thời hạn lâu dài - Chủ là DN tư nhân Thanh Tùng. * QĐ 54/QĐ-SXD-PTN ngày 29/04/2008 của Sở Xây dựng TP.HCM – Phê duyệt dự án đầu tư xây dựng Cao ốc căn hộ Hạnh Phúc, về Quy định pháp lý xây dựng thì QĐ này tương đương với ~ GPXD thời điểm đó. * QĐ số 4448/QĐ-UBND ngày 11/10/2008 của UBND TP.HCM – Giao đất cho Doanh nghiệp tư nhân Thanh Tùng để xây dựng nhà ở chung cư. Tuy nhiên, doanh nghiệp Chưa hoàn thành nghĩa vụ tài chính khi chuyển Mục đích SKC sang đất ở xây dựng chung cư. + Xây dựng: Đã xây lên tầng 5 từ 2018 và bỏ hoang đến nay. + Bán hàng: Đã mở bán từ 2018, và có thông tin"
BDS-MASTER-0234,đã có sổ riêng từng nền,no_map_link_matched,,,đề xuất đầu tư sẽ tiệm cận giá hiện hữu tại khu vực Quận 9 nên mức,,Quận 9,batch_784.txt,"[] Phòng Đầu tư và R&D gửi anh Tuan Tran-CEO đề xuất đầu tư khu vực giữa Quận 9 và Nhơn Trạch như sau: 1/ Cơ sở đề xuất: 1.1/ Phát triển cơ sở hạ tầng a/ Quận 9: Tuyến Metro số 1 (dự kiến hoàn thành cuối năm 2023 và đi vào hoạt động năm 2024) Tuyến Vành đai 2 sẽ được tháo gỡ khó khăn để tái khởi động trong thời gian tới Tuyến đường Vành đai 3 (đã bàn giao gần 92% mặt bằng để thực hiện dự án, dự kiến thông xe vào cuối năm 2025) Mở rộng tuyến đường cao tốc Long Thành – Dầu Giây (đoạn từ nút giao An Phú đến cao tốc Biên Hòa – Vũng Tàu, dự kiến hoàn thành năm 2026) Tuyến đường Song Hành cao tốc Long Thành – Dầu Giây (đoạn từ nút giao An Phú – Tam Đa), b/ Huyện Nhơn Trạch: Cầu Nhơn Trạch (đang trong quá trình xây dựng, 2022-2026) Tuyến đường Vành đai 3 (đang trong quá trình GPMB và đền bù giải tỏa) Tuyến đường 25C (kết nối sân bay Long Thành và Vành đai 3) Cao tốc Bến Lức – Long Thành (2014-2"
BDS-MASTER-0484,đã xong phần đất,no_map_link_matched,2025-07-01,,,,,batch_354.txt,"[2025-07-01] Unknown User 7/1/2025 2:21 PM https://vt.tiktok.com/ZSBYP8yJ5/ Việc này sẽ lợi cho người dân có đất để chuyển mục đích, hoặc dự án đã xong phần đất. Dự án Khi chuyển mục đích sử dụng đất sẽ được khấu trừ nhiều hơn. Nhưng quay ngược lại đi gom đất, hoặc đấu thầu bồi thường đơn giá đất nn lại tăng cao"
BDS-MASTER-0406,đấu thầu 386ha - N,no_map_link_matched,,,vào số liệu chi tiết tổng mức đầu tư của từng phân khu. Trân trọng. Bản đồ không có tiêu đề - Google My Maps (IN) 2025.07.15 Cụm DA đấu thầu 386ha - N,,,batch_379.txt,[] Phòng xin gửi đính kèm vị trí vào số liệu chi tiết tổng mức đầu tư của từng phân khu. Trân trọng. Bản đồ không có tiêu đề - Google My Maps (IN) 2025.07.15 Cụm DA đấu thầu 386ha - N
BDS-MASTER-0274,đấu thầu tại Đà Nẵng,no_map_link_matched,2025-05-13,,", khoảng cách đến trung tâm thành phố và kết nối khu dân cư; Ưu thế về view sông và đường hiện trạng; Chỉ tiêu quy hoạch về chức năng ở, diện tích thương phẩm; Hiện trạng dân cư bên trong phạm vi khu đất: tình trạng nhà",Đà Nẵng,,batch_415.txt,"[2025-05-13] Hanh T - INVT 5/13/2025 7:09 PM Edited Translate P.Đầu tư báo cáo Anh Mr Mike1 -CEO về các khu đất dự án đấu thầu tại Đà Nẵng như sau: Theo Báo cáo số 106/BC-UBND của UBND Đà Nẵng ngày 20 tháng 3 năm 2025 về Danh mục các khu đất thực hiện đấu thầu thì có tất cả là 13 khu đất, trong đó gồm 10 khu đất khu đô thị (thông qua Hội đồng nhân dân) và 03 dự án giáo dục. Trong báo cáo này, P. ĐT chỉ sẽ tập trung vào xem xét đánh giá sơ bộ 10 khu đất quy hoạch khu đô thị. Theo đó, qua chuyến khảo sát thực tế các khu đất dự án và dựa trên các tiêu chí về: Kết nối giao thông hiện trạng/quy hoạch, hình dáng khu đất, độ rộng của mặt tiền kết nối đường giao thông; Vị trí, khoảng cách đến trung tâm thành phố và kết nối khu dân cư; Ưu thế về view sông và đường hiện trạng; Chỉ tiêu quy hoạch về chức năng ở, diện tích thương phẩm; Hiện trạng dân cư bên trong phạm vi khu đất: tình trạng nhà ở, c"
BDS-MASTER-0487,để nuôi sale nên chốt mua luôn ạ,no_map_link_matched,2023-09-07,,,,,batch_765.txt,"[2023-09-07] Thao L - INVT 9/7/2023 5:48 PM Theo thông tin bên lề DX biết mấy cái bất lợi, lợi nhuận cũng k được cao nhưng được cái PL okie với nó cần dự án để nuôi sale nên chốt mua luôn ạ"
BDS-MASTER-0488,📄 File,no_map_link_matched,2024-12-06,,,,,batch_584.txt,[2024-12-06] Huy M - IM 12/6/2024 8:02 AM Và báo cáo đánh giá của PLDA 📄 File: 230529 BC PLDA da Viet An_Thuan An.docx Mình đã có báo cáo Ply của PLDA đã đánh giá rồi à 4. Ý kiến của Phòng: - Ưu điểm: khu đất c... by Huy M - IM
BDS-MASTER-0334,📷 2,no_map_link_matched,,,VÀ RANH ĐẤT 2 LÔ ĐẤT: Vị trí theo đường link: Vị Trí Dự án 📷 2. THÔNG SỐ QUY HOẠCH Trên cơ sở… PA gộp 2 miến VVK nhé Sếp,,,batch_042.txt,[] P.ĐT báo cáo Sếp Admin 01 về phương án gộp 2 lô Võ Văn Kiệt ~ diện tích 4.600 m2 như sau: 1. VỊ TRÍ VÀ RANH ĐẤT 2 LÔ ĐẤT: Vị trí theo đường link: Vị Trí Dự án 📷 2. THÔNG SỐ QUY HOẠCH Trên cơ sở… PA gộp 2 miến VVK nhé Sếp
BDS-MASTER-0096,168ha gần Khu Đa,short_link_unresolved,2022-07-19,https://goo.gl/maps/35GfKER,"của quỹ đất, cụ thể: Vị trí và hiện trang: Hẻm đường Quốc lộ 50, xã Phong Phú, Huyện Bình Chánh, TPHCM, cách quốc lộ 50 khoảng 1.4km, có 3.7km tiếp giáp với sông rạch, cách trung tâm Q1 TPHCM khoảng 18km Quỹ đất kết nối",TPHCM,,batch_928.txt,"[2022-07-19] Trieu Nguyen-PTDT 7/19/2022 5:50 PM Em gửi anh Tuan Tran-CEO báo cáo nhanh quỹ đất 168ha tại xã Phong Phú, H. Bình Chánh, TPHCM với giá chào 2.5tr/m2, vì chưa được cung cấp hồ sơ pháp lý nên KĐT đánh gia nhanh về thị trường và vị trí của quỹ đất, cụ thể: Vị trí và hiện trang: Hẻm đường Quốc lộ 50, xã Phong Phú, Huyện Bình Chánh, TPHCM, cách quốc lộ 50 khoảng 1.4km, có 3.7km tiếp giáp với sông rạch, cách trung tâm Q1 TPHCM khoảng 18km Quỹ đất kết nối với đường Quốc lộ 50 thông qua 2 hẻm nhỏ, được lát bê tông 1 phần (có độ rộng khoảng 2.5m khi càng đến gần dự án) Hiện trạng đất có nhiều ao hồ, rạch, cây cối um tùm dọc 2 bên đường dẫn đến chi phí san lắp mặt bằng sẽ cao Cách khu xử lý chất thải Đa Phước 1 con rạch Khu vực dân cư thưa thớt vì ảnh hưởng ô nhiêm bởi Khu xử lý chất thải Đa Phước Quy hoạch sử dụng đất: 50% quỹ đất quy hoạch đất xử lý chất thải, 50% quỹ đất quy hoạch"
BDS-MASTER-0277,168ha gần Khu Đa Phước - OneDrive (sharepoint,short_link_unresolved,2022-07-19,https://goo.gl/maps/35GfKER,,,,batch_928.txt,[2022-07-19] Trieu Nguyen-PTDT 7/19/2022 5:50 PM Edited Link Onedrive: Dự án 168ha gần Khu Đa Phước - OneDrive (sharepoint.com) Link Map: Link https://goo.gl/maps/35GfKER... by Unknown User
BDS-MASTER-0441,của DIG rồi ạ Begin quote,short_link_unresolved,2025-04-18,https://maps.app.goo.gl/5iiRqTtYeBvcHiWK6?g_st=com.microsoft.skype.teams.extshare,"và ranh đất các dự án của DIG rồi ạ Begin quote, Huy Mai-PTDT , 4/18/2025 7:00 ... by Unknown User",,,batch_441.txt,"[] Dạ anh, em sẽ chia sẻ định vị dự án, Phòng cũng đã có cập nhập vị trí và ranh đất các dự án của DIG rồi ạ Begin quote, Huy Mai-PTDT , 4/18/2025 7:00 ... by Unknown User"
BDS-MASTER-0202,này nằm trong KCN Thái Hòa-Liễn Sơn-Liên Hòa Khu vực II Vị trí KCN,short_link_unresolved,2023-06-23,https://goo.gl/maps/ZVuC7,KCN: Link https://goo.gl/maps/ZVuC7... by Unknown User,Vĩnh Phúc,,batch_820.txt,"[2023-06-23] Unknown User 6/23/2023 9:51 AM Chuyển nhượng 3 lô đất trong Khu Công Nghiệp tỉnh Vĩnh Phúc: 5ha, 11,3ha và 14,8ha Pháp lý ngon lành, hạ tầng đang thi công Giá siêu rẻ chỉ 85usd/m2 Lh 0966566546 Các khu đất này nằm trong KCN Thái Hòa-Liễn Sơn-Liên Hòa Khu vực II Vị trí KCN: Link https://goo.gl/maps/ZVuC7... by Unknown User"
BDS-MASTER-0231,trong Khu Công Nghiệp tỉnh Vĩnh Phúc,short_link_unresolved,2023-06-23,https://goo.gl/maps/ZVuC7,ở đâu nha mng by Unknown User,Vĩnh Phúc,,batch_821.txt,"[2023-06-23] Tuan Tran-CEO 6/23/2023 9:51 AM Chuyển nhượng 3 lô đất trong Khu Công Nghiệp tỉnh Vĩnh Phúc: 5ha, 11,3ha và 14,8ha Pháp lý ngon lành, hạ tầng đang thi công Giá siêu rẻ chỉ 85usd/m2 Lh 0966566546 Check xem vị trí ở đâu nha mng by Unknown User"
